ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Exam Difficulty,Cognitive Load Level
7,1,77,5614,17481,3818,1349,2029,4050,1429,1469,20.09,1,1
7,1,78,3957,5720,1609,1859,6054,6174,714,1356,19.63,1,1
7,1,79,4954,29274,8266,3223,18713,4409,6562,1264,26.11,1,1
7,1,80,419290,28905,6588,5108,2113,540,159,113,69.88,1,1
7,1,81,1343,4449,2583,6850,5596,4819,2335,1240,38.63,1,1
7,1,82,23375,6292,1803,7747,7348,6823,3027,2247,29.01,1,0
7,1,83,11803,13042,2986,827,6105,2961,1946,893,43.41,1,1
7,1,84,6524,9330,1412,1489,7278,2712,2112,1884,17.03,1,2
7,1,85,37215,25144,13693,5342,14760,4693,2012,1396,12.91,1,1
7,1,86,14379,52209,7312,806,6414,4825,5567,1216,26.53,1,1
7,1,87,7763,22039,9064,453,6929,2141,3564,1500,22.58,1,1
7,1,88,6881,8666,5643,8611,9086,4930,3553,2323,15.44,1,1
7,1,89,11787,18334,4480,581,5208,1957,2635,851,46.76,1,1
7,1,90,3546,8590,3100,2996,5568,7912,2004,3213,35.5,1,1
7,1,91,8546,6946,3909,1544,6070,1602,3032,1801,58.51,1,1
7,1,92,6450,4242,5110,5663,4130,3958,2371,1482,41.02,1,1
7,1,93,4202,2873,21038,5713,4541,5255,1933,1281,23.69,1,1
7,1,94,18629,33248,2255,6098,9108,4549,6630,1766,35.67,1,1
7,1,95,5011,90803,8019,5835,1382,2705,4823,1384,23.65,1,2
7,1,96,7461,67290,339,1498,9281,4588,1116,803,38.11,1,1
7,1,97,9698,19821,5572,4660,15372,1882,2068,1382,24.42,1,2
7,1,98,16873,15452,2577,7697,9168,2542,2049,1149,41.23,1,1
7,1,99,8910,24051,3501,522,3993,3778,1773,1277,15.65,1,1
7,1,100,3257,6142,4222,3416,5548,4063,2421,1252,34.28,1,1
7,1,101,1681,50610,4609,10784,7515,3725,5017,986,41.46,1,1
7,1,102,11467,16745,11023,5348,19398,3512,2115,1200,19.85,1,2
7,1,103,4109,11356,4430,4142,9560,5015,2000,1657,35.12,1,1
7,1,104,7291,18258,4042,4495,5913,5854,3212,2051,10.56,1,1
7,1,105,4266,5056,4062,4271,2657,6333,2278,1306,42.67,1,1
7,1,106,103293,47412,9571,5522,7394,2763,2742,1442,28.92,1,2
7,1,107,4013,26868,5996,288,3804,3606,3272,1407,28.33,1,1
7,1,108,7722,2355,4949,3050,6277,4866,2000,667,27.76,1,1
7,1,109,3177,13436,7694,6125,5056,4243,970,841,25.42,1,1
7,1,110,12363,21686,10420,5722,11675,2118,4960,2506,58.15,1,1
7,1,111,9436,11480,5557,6684,15774,3029,1631,701,18.02,1,1
7,1,112,21095,5765,1161,14193,10010,6381,6531,2444,27.28,1,0
7,1,113,3837,10444,2047,1024,10255,3184,713,894,18.96,1,1
7,1,114,1957,9480,11285,3635,6073,2173,2739,1811,28.84,1,1
7,1,115,8262,14420,3154,464,4389,581,1174,1314,18.51,1,1
7,1,116,3077,5334,9309,1229,6809,4436,2277,3195,25.72,1,1
7,1,117,7671,60271,345,1717,7680,5324,2143,1351,39.12,1,1
7,1,118,2516,9876,2766,5517,5026,5250,1713,973,22.28,1,1
7,1,119,5614,15019,3344,3458,10466,2069,2309,1203,51.74,1,1
7,1,120,12020,9230,3723,5857,2806,1535,2010,1431,22.14,1,2
7,1,121,1331,11946,18659,3220,4440,5743,6509,2319,21.21,1,1
7,1,122,94964,61625,9785,5306,2780,2680,4429,777,55.23,1,1
7,1,123,36878,30357,14714,7816,15007,5544,1703,1009,18.01,1,1
7,1,124,66152,63679,27616,5901,22109,6644,1830,2316,3.71,1,1
7,1,125,31451,10998,13943,6894,1400,3372,906,968,39.14,1,0
7,1,126,7685,68899,6227,9873,2106,5151,3700,1110,28.09,1,1
7,1,127,4720,16393,4081,727,9088,2321,2656,1097,63.41,1,1
7,1,128,6476,31499,7466,48,4723,2691,4295,1650,17.33,1,2
7,1,129,44512,33362,18144,4915,13529,4622,1262,1274,17.75,1,1
7,1,130,11682,2349,158,3754,10192,3185,1813,626,35.77,1,1
7,1,131,9672,14478,6748,1139,8621,2133,2919,633,57.61,1,1
7,1,132,3158,47312,6714,8652,6155,4031,2783,1726,30.73,1,1
7,1,133,2053,7566,3041,4151,4041,2791,2002,1286,41.8,1,1
7,1,134,12660,2464,6838,5395,4630,2910,1861,885,40.41,1,1
7,1,135,3022,16405,5459,2944,2818,2160,3134,2061,33.86,1,1
7,1,136,3820,8182,1626,5790,1670,1700,1026,860,23.41,1,1
7,1,137,6814,18340,3692,1936,6906,3753,2019,1256,13.46,1,1
7,1,138,1919,52283,5922,11493,6593,3221,3044,1125,32.5,1,1
7,1,139,5862,1316,10311,1566,6703,3892,3211,3913,21.43,1,1
7,1,140,3378,14328,8583,2889,5037,1571,1655,905,42.06,1,1
7,1,141,25961,17596,10778,2952,9738,3115,2524,889,18.82,1,2
7,1,142,6428,17533,3190,2989,2911,4172,1691,2164,23.94,1,2
7,1,143,2713,7020,539,2100,9532,4719,3763,1124,30.11,1,1
7,1,144,7041,67162,2745,24463,15366,6498,2833,1341,30.91,1,1
7,1,145,6960,4320,4651,4267,7034,4325,2070,726,35.1,1,1
7,1,146,16435,11395,5774,8189,5161,5226,1880,2496,65.13,1,1
7,1,147,12543,11608,5418,3343,11572,9479,2571,1273,30.49,1,0
7,1,148,1506,5839,2673,3028,5753,2631,2466,1306,27.73,1,1
7,1,149,8490,9469,2072,11490,5632,3154,3732,1107,14.3,1,2
7,1,150,10439,86680,4660,25687,11642,3661,3201,3755,10.7,1,1
7,1,151,9100,23075,1885,12250,4085,3407,3252,1331,38.81,1,1
7,1,152,9993,10151,1370,7166,5244,3436,3657,1923,17.21,1,1
7,1,153,16276,15927,4684,2772,12625,2802,2017,1160,31.2,1,2
7,1,154,16429,20700,2436,5337,9356,2366,1622,1095,41.5,1,2
7,1,155,5991,1761,4030,3306,8700,4109,4044,656,32.33,1,1
7,1,156,3868,10251,6946,5829,6845,5496,1802,1818,33.82,1,1
7,1,157,1392,4799,2549,4936,2257,2428,1701,353,22.45,1,1
7,1,158,4815,23446,6118,1278,22972,4744,9039,1164,31.67,1,1
7,1,159,6097,7872,8050,3196,5616,3040,8205,1003,46.89,1,1
7,1,160,4013,10297,3646,1412,4814,2954,1574,1156,31.28,1,1
7,1,161,6841,28594,3114,5732,3587,3000,1118,1142,44.9,1,1
7,1,162,3828,7902,3045,3159,8898,7060,2061,1246,36.59,1,1
7,1,163,9787,5645,4866,4082,6361,3949,3263,800,19.36,1,1
7,1,164,14780,38584,10146,8355,11924,4298,2347,1390,16.81,1,1
7,1,165,9755,10320,3898,4110,1552,3548,1377,1239,29.75,1,1
7,1,166,12035,1418,5934,3876,4623,2332,1947,474,43.11,1,1
7,1,167,4574,10994,2137,6406,5422,5060,2530,289,37.39,1,1
7,1,168,5117,25486,6116,6556,6045,5490,4179,1395,28.11,1,2
7,1,169,1479,7070,6081,6327,4585,6884,1585,1370,35.04,1,1
7,1,170,3530,20725,1611,8365,5146,3039,1371,1360,31.42,1,0
7,1,171,3463,9205,692,3150,9064,2566,3002,666,30.72,1,1
7,1,172,1181,11908,17148,5179,3805,4920,5196,1981,18.26,1,1
7,1,173,5405,3293,4443,244,10773,3195,3338,1243,35.92,1,2
7,1,174,5338,12297,13028,3618,2189,794,368,1558,27.37,1,1
7,1,175,2446,13699,5230,7897,6793,4929,1452,1310,16.72,1,1
7,1,176,888,14405,12841,3668,5871,2076,2385,1791,31.9,1,1
7,1,177,748,16275,3159,2408,15927,3275,1852,975,26.28,1,1
7,1,178,63788,62337,26627,9077,21453,6820,1905,1887,9.13,1,1
7,1,179,7725,3697,3619,1801,3099,812,944,901,44.54,1,1
7,1,180,7173,5293,4342,5045,1237,2553,2772,1495,17.17,1,2
7,1,181,11220,12612,10083,7940,6757,3565,3083,1845,18.67,1,2
7,1,182,4060,27861,4145,1525,12398,5901,1762,1078,39.18,1,1
7,1,183,4361,7793,13937,6670,7978,2954,1783,693,23.66,1,1
7,1,184,4017,24579,1788,2897,2141,2852,1307,653,37.84,1,1
7,1,185,4989,14716,1990,6694,5362,3854,1406,1059,39.7,1,1
7,1,186,13868,14405,14850,3936,7264,2879,3233,1985,18.31,1,1
7,1,187,19907,28747,3982,22604,11122,6063,6466,950,20.17,1,1
7,1,188,313600,26770,9436,5500,4716,8066,6262,1886,25.36,1,1
7,1,189,8808,14214,1961,9264,4621,3718,2489,1606,49.01,1,0
7,1,190,10321,1136,7258,1085,7169,5226,1938,1579,28.44,1,1
7,1,191,317,13273,8177,3193,5303,2713,3035,1412,32.21,1,1
7,1,192,13736,21022,3369,1279,2951,2824,2304,820,18.14,1,1
7,1,193,10321,1136,7258,1085,7169,5226,1938,1579,28.44,1,1
7,1,194,2395,6982,8548,9601,8583,3230,1113,1042,29.91,1,1
7,1,195,7945,21545,5989,5319,9122,1498,5838,2398,50.4,1,1
7,1,196,13845,18360,1027,8034,6083,4252,2508,1651,38.52,1,1
7,1,197,11016,19183,1241,3664,10905,1957,644,938,26.63,1,0
7,1,198,4837,12323,737,2614,6279,2494,4149,1081,28.96,1,1
7,1,199,1783,13713,7979,4527,17115,6890,3069,842,15.83,1,1
7,1,200,10610,29710,9490,8228,7202,6246,2372,917,20.11,1,1
7,1,201,15026,12506,2230,10795,10943,5929,4657,3650,33.95,1,1
7,1,202,2813,6428,649,4011,224,3755,1923,1801,38.7,1,1
7,1,203,5270,42532,3087,2989,9624,3507,2102,1464,10.02,1,1
7,1,204,9364,8470,3376,582,1959,2834,1780,1711,26.62,1,1
7,1,205,1933,10323,5094,6151,5767,4239,1440,2342,28.1,1,2
7,1,206,4682,8698,6196,9160,12555,4403,1925,1276,37.45,1,1
7,1,207,2507,1782,14744,3279,19319,5182,3550,1096,10.35,1,1
7,1,208,8732,13164,6224,13762,5762,2775,2570,657,28.6,1,0
7,1,209,11803,13042,2986,827,6105,2961,1946,893,43.41,1,1
7,1,210,15557,27697,4040,23513,10063,4668,6416,926,22.34,1,1
7,1,211,4868,7730,5247,6575,10606,4416,2919,957,30.5,1,1
7,1,212,6242,4114,3707,12030,9116,6171,4662,969,27.1,1,1
7,1,213,2325,7216,3320,3711,2350,5040,1243,1189,23.78,1,1
7,1,214,5340,4210,4921,4169,5271,5284,2362,1706,40.77,1,1
7,1,215,10380,4460,2430,8468,3753,3250,4403,2341,6.85,1,1
7,1,216,3995,10574,5506,5220,5645,4497,2983,434,32.4,1,2
7,1,217,12434,13512,3391,6446,4833,4191,2447,1773,37.21,1,1
7,1,218,4786,937,3638,11544,4938,5694,5036,654,31.45,1,1
7,1,219,5299,25558,3504,5496,4891,4314,2430,1647,11.83,1,2
7,1,220,13787,63857,5480,1388,9970,4976,4979,918,27,1,1
7,1,221,12543,11608,5418,3343,11572,9479,2571,1273,30.49,1,0
7,1,222,7002,22739,7206,1273,4256,3845,2564,1629,25.59,1,1
7,1,223,1100,6291,13448,2535,18566,5315,3322,962,18.06,1,1
7,1,224,14170,9669,3514,4711,11852,3214,2248,631,24.98,1,1
7,1,225,6428,17533,3190,2989,2911,4172,1691,2164,23.94,1,2
7,1,226,4056,49081,6323,7585,9073,4643,3805,1625,37.75,1,1
7,1,227,497,14383,8597,9740,9174,1988,4079,1667,33.25,1,1
7,1,228,15095,4676,687,2742,5911,5304,904,1031,34.35,1,1
7,1,229,5902,15319,3937,2695,8847,1423,2391,1673,15.13,1,2
7,1,230,2313,3694,1000,6127,1744,3112,2065,332,22.48,1,1
7,1,231,5718,13098,11597,4207,4407,1413,776,949,25.46,1,1
7,1,232,10163,13359,4947,5398,6803,6117,3847,1249,26.92,1,2
7,1,233,25921,19803,1801,1094,7137,2839,3797,924,35.19,1,0
7,1,234,2048,77668,350,1083,6873,5889,2261,1272,33.67,1,1
7,1,235,5795,9163,5326,8718,6956,3924,3539,1813,16.38,1,1
7,1,236,6,10427,1510,3389,6270,2049,2332,880,29.3,1,1
7,1,237,4896,7447,194,3790,6235,2676,3938,1174,32.03,1,1
7,1,238,8867,15762,3723,3171,6802,4700,3033,1890,18.65,1,1
7,1,239,4308,4697,5266,872,9802,4107,2265,1502,35.12,1,1
7,1,240,8383,16177,4208,12254,8558,1023,2154,649,28.39,1,0
7,1,241,22134,11594,1863,3706,10595,6198,1807,1201,38.53,1,1
7,1,242,17629,16658,2365,6552,11358,1974,1969,1527,39.41,1,1
7,1,243,2216,15781,5288,7128,7174,5568,1573,1231,22.17,1,1
7,1,244,7433,16714,7696,1532,4625,2864,2056,1119,23.61,1,1
7,1,245,3821,6100,12527,1496,3533,1707,2114,968,48.88,1,1
7,1,246,6483,62933,5331,8920,1414,3088,3751,793,29.84,1,1
7,1,247,9849,7104,1825,5969,2135,1661,2774,616,34.05,1,2
7,1,248,13327,27213,1872,6164,6396,4365,5978,994,24.07,1,1
7,1,249,4901,30931,4005,3099,6029,1552,2469,1046,17.69,1,2
7,1,250,10544,2884,8342,5309,2779,3826,1151,700,42.09,1,0
7,1,251,37759,8053,2675,9987,4738,1308,1616,948,12.47,1,1
7,1,252,6821,12416,1270,2048,6003,2761,3553,1879,27.64,1,1
7,1,253,4082,4499,4072,3681,6503,5734,2270,1116,40.23,1,1
7,1,254,6022,9222,2169,765,5974,3781,1224,1336,21.36,1,1
7,1,255,3771,13055,4523,1024,4366,1518,2103,1211,56.66,1,1
7,1,256,11128,3859,2555,8370,3021,4306,4339,2877,20.58,1,1
7,1,257,10607,11349,3626,10009,2538,4189,2094,1673,32.03,1,0
7,1,258,61949,43549,11813,5759,23918,17530,8139,2010,59.74,1,1
7,1,259,5332,9709,3889,1690,13019,2152,3824,1190,31.48,1,1
7,1,260,4483,16343,3931,4116,10344,2555,2440,1152,51.96,1,1
7,1,261,2575,11677,7933,4248,7037,3829,1842,1751,31.7,1,1
7,1,262,5849,10082,6537,3824,3420,3438,3050,1667,34.88,1,1
7,1,263,5116,13581,2164,629,11614,2026,2833,1694,19.51,1,2
7,1,264,20169,5394,5178,4980,6017,3749,3370,1293,23.64,1,2
7,1,265,7114,7563,4437,2813,11008,2743,3718,1056,25.02,1,1
7,1,266,23979,11384,5433,4387,8835,3084,2315,1076,20.73,1,2
7,1,267,3792,19035,4109,6754,11272,6158,3805,718,40,1,1
7,1,268,13795,8879,1700,2638,7762,4064,2916,278,23,1,1
7,1,269,4131,13080,23233,2198,8407,4878,1420,456,39.04,1,1
7,1,270,304784,23536,10034,7012,3130,6115,9197,2947,25.89,1,1
7,1,271,4210,14598,7987,7182,8620,7691,2047,731,36.57,1,1
7,1,272,3882,11368,5586,4214,3638,4107,1866,1172,29.1,1,1
7,1,273,17740,18677,2328,4435,3124,2642,4174,980,29.05,1,0
7,1,274,25483,10703,626,11935,10522,8628,4024,3020,32.28,1,1
7,1,275,485,32824,5583,3830,6035,5324,2132,1030,23.9,1,1
7,1,276,7584,15006,9107,4636,3183,1089,665,1433,27.88,1,1
7,1,277,69397,63818,22876,8734,25571,7135,2397,1556,14.92,1,1
7,1,278,78494,45918,7139,3646,4828,2735,3979,1023,54.36,1,1
7,1,279,3680,13357,5692,7659,9779,5525,2239,1918,29.15,1,1
7,1,280,17990,36495,11681,2059,11142,3349,1868,1283,29.19,1,1
7,1,281,10360,21597,5402,7428,5743,4614,3355,1150,40.57,1,1
7,1,282,1998,4028,6536,1784,8679,2210,2047,846,23.24,1,1
7,1,283,7596,14429,1182,891,4178,2166,1915,1777,21.51,1,1
7,1,284,7577,27135,9149,929,4379,3609,2146,1318,31.9,1,1
7,1,285,3114,22253,5871,5820,8834,8266,4289,733,41.36,1,1
7,1,286,6164,15854,4163,1322,8610,1840,1044,1713,29.12,1,1
7,1,287,6326,17291,3072,2031,4166,2431,2033,1366,57.54,1,1
7,1,288,7995,25097,4297,10439,9944,996,2370,547,27.24,1,1
7,1,289,3280,4432,2438,2034,11043,2610,5199,1155,28.76,1,2
7,1,290,3959,53335,3912,6569,4399,2428,3603,1074,33.42,1,1
7,1,291,52575,87701,40485,13818,3281,9423,1559,1501,54.31,1,1
7,1,292,33925,15903,11317,12253,780,3773,1731,1025,37.64,1,1
7,1,293,5799,8373,11830,5095,7827,2367,1322,1169,26.37,1,1
7,1,294,7458,23519,4264,5205,2393,2567,1175,1034,49.87,1,1
7,1,295,2216,15781,5288,7128,7174,5568,1573,1231,22.17,1,1
7,1,296,4013,26868,5996,288,3804,3606,3272,1407,28.33,1,1
7,1,297,9451,15983,2565,4092,2141,2796,2167,1287,25.25,1,2
7,1,298,27531,27583,2933,20024,12852,3834,7633,1277,26.69,1,1
7,1,299,4807,28995,7056,3286,3467,4216,1941,905,45.41,1,1
7,1,300,3940,10984,1583,3882,5500,6306,1406,1129,20.94,1,1
7,1,301,1998,4028,6536,1784,8679,2210,2047,846,23.24,1,1
7,1,302,24883,6706,3941,10507,5654,1676,1424,941,8.74,1,1
7,1,303,13869,10430,3962,2063,4215,2421,2154,1191,31.57,1,1
7,1,304,29374,13655,9271,7050,11705,3242,1654,1242,28.53,1,1
7,1,305,17921,27170,1661,4811,8118,4099,4478,1031,39.9,1,2
7,1,306,3152,14302,2731,2344,7145,7907,1438,1516,22.22,1,2
7,1,307,6541,12529,5556,1981,5294,3771,2898,1620,19.63,1,1
7,1,308,4309,1122,19961,6928,3867,5492,1993,1031,27.12,1,1
7,1,309,116909,48564,8913,6964,8262,2521,2109,1256,20.17,1,1
7,1,310,1283,15770,6659,1487,4815,1874,3146,2573,40.11,1,1
7,1,311,8244,83400,5793,27404,11116,4112,3844,3663,11.02,1,1
7,1,312,6541,12529,5556,1981,5294,3771,2898,1620,19.63,1,1
7,1,313,7749,22339,3088,4158,3863,5527,4019,1826,16.49,1,2
7,1,314,17213,9612,3714,9187,5098,4456,1586,1715,63.07,1,1
7,1,315,5431,23524,7902,1018,20697,7150,7211,1172,25.44,1,1
7,1,316,7186,4076,4942,3605,9661,4946,2165,860,37.6,1,1
7,1,317,7080,16595,1058,2656,8376,2232,2116,1087,22.94,1,2
7,1,318,8073,5225,8869,3946,8988,5389,1780,1062,20.21,1,1
7,1,319,48704,105624,35507,16357,5014,8970,2763,1738,55.82,1,1
7,1,320,26859,25269,12827,3951,11192,2416,830,1040,30.48,1,1
7,1,321,1315,11079,6408,6423,6048,4835,1124,1557,39.66,1,1
7,1,322,5887,12755,3577,3526,10050,1213,1832,473,27.74,1,1
7,1,323,4119,11726,7648,10827,11581,3214,3285,841,34.91,1,1
7,1,324,4170,8421,5067,2930,5112,2940,3000,1584,24.25,1,1
7,1,325,9179,16517,1409,4812,4316,2796,4153,1116,27.47,1,2
7,1,326,18619,9108,4006,5075,8374,3450,2401,1177,23.8,1,2
7,1,327,11999,6593,2171,6064,8448,5808,4081,1457,17.43,1,1
7,1,328,3102,9084,4703,3429,8199,2187,748,442,34.67,1,1
7,1,329,3395,3404,9770,4641,17822,4924,3119,1598,15.52,1,1
7,1,330,2273,9891,7209,9883,10613,5903,3113,1238,34.45,1,1
7,1,331,9997,6592,4790,3440,9260,3805,2363,621,23.22,1,1
7,1,332,4049,37472,4740,9384,7906,2632,4603,1831,35.73,1,1
7,1,333,25921,19803,1801,1094,7137,2839,3797,924,35.19,1,0
7,1,334,6670,42862,4712,8127,6120,3485,5498,1520,34.3,1,1
7,1,335,3086,8037,3338,1479,4418,1831,997,966,46.21,1,1
7,1,336,5429,5596,8545,3840,6904,4423,7224,623,57.47,1,1
7,1,337,7788,11620,5508,1954,7813,7261,3723,1251,29.28,1,1
7,1,338,9689,25868,5443,9337,3373,5149,2649,1510,36.62,1,0
7,1,339,7118,12080,6443,5309,11627,5238,935,1234,21.18,1,1
7,1,340,4879,1413,5045,3365,5455,3807,3756,671,27.82,1,1
7,1,341,8156,6906,5160,1522,14046,4679,3039,1179,29.55,1,1
7,1,342,8783,16713,1284,5630,4052,2675,3352,1371,24.1,1,1
7,1,343,960,12535,13118,2316,8236,1335,3681,2024,23.2,1,1
7,1,344,335509,31959,9313,5462,1955,9575,4896,2800,23.47,1,1
7,1,345,5718,13098,11597,4207,4407,1413,776,949,25.46,1,1
7,1,346,2516,9876,2766,5517,5026,5250,1713,973,22.28,1,1
7,1,347,214,17983,18844,4146,3142,5228,5582,2200,22.1,1,1
7,1,348,87476,57701,4955,4232,4345,995,4195,1228,55.37,1,1
7,1,349,6490,2454,14963,6560,2087,3515,3999,1341,27.76,1,1
7,1,350,5916,4797,1743,1057,7816,6459,1441,951,31.19,1,1
7,1,351,5924,4942,9696,6564,11448,4843,1394,1065,25.28,1,1
7,1,352,1181,11908,17148,5179,3805,4920,5196,1981,18.26,1,1
7,1,353,8769,26613,5250,7461,2737,4556,2982,1276,37.18,1,1
7,1,354,17682,11209,2698,6899,8753,1587,1296,962,42.88,1,0
7,1,355,301394,25594,9579,5413,4888,10053,6378,2978,27.92,1,1
7,1,356,2614,11998,12722,2483,12508,1157,3377,2228,22.51,1,1
7,1,357,14976,4888,8686,5254,9258,3218,1433,2828,25.86,1,1
7,1,358,9100,23075,1885,12250,4085,3407,3252,1331,38.81,1,1
7,1,359,27923,11297,9492,8656,8453,4024,1480,1349,28.56,1,0
7,1,360,15158,14976,4008,6894,9630,2347,2771,1240,36.61,1,1
7,1,361,4665,15168,9617,11883,7653,2019,1121,893,28.04,1,1
7,1,362,5406,17575,8433,14751,12301,6328,2282,1578,41.84,1,0
7,1,363,6434,7311,3217,2576,4726,6953,5838,765,26.29,1,2
7,1,364,6410,57584,4095,21414,6899,5545,2904,1026,36.66,1,1
7,1,365,14976,4888,8686,5254,9258,3218,1433,2828,25.86,1,1
7,1,366,16991,27369,508,10901,4103,4658,3667,1335,38.42,1,0
7,1,367,3260,5967,524,4944,597,3060,1524,2177,32.1,1,1
7,1,368,4464,4670,4614,4824,5368,3740,3602,1382,33.56,1,1
7,1,369,23953,22727,2405,23161,8713,4711,6094,1501,23.77,1,1
7,1,370,7749,22339,3088,4158,3863,5527,4019,1826,16.49,1,2
7,1,371,2399,12030,19183,1592,895,4454,4694,1366,37.02,1,1
7,1,372,3740,6930,3014,13588,5202,8105,4169,783,25.43,1,1
7,1,373,3735,43069,3800,1860,7197,7036,2318,825,41.78,1,1
7,1,374,1694,10928,8707,4981,5825,5028,2897,1828,32.63,1,1
7,1,375,4635,11208,9302,8149,10289,4517,2191,1103,32.1,1,1
7,1,376,8906,5430,7957,4018,3794,3411,8783,1030,53.65,1,1
7,1,377,22413,7876,1765,1909,8942,3317,3595,735,35.57,1,1
7,1,378,6345,19935,5062,6700,16031,6165,4785,1106,40.32,1,1
7,1,379,8079,22858,10120,3888,17001,3939,5988,1210,18.59,1,2
7,1,380,55135,87452,32407,17297,3610,8917,2435,1766,56.72,1,1
7,1,381,6387,15745,3769,2180,4589,691,2037,626,14.49,1,2
7,1,382,4337,2846,16768,2953,2196,5243,3584,1556,29.45,1,1
7,1,383,5447,15010,5092,6288,11168,1377,5680,2060,51.03,1,1
7,1,384,4969,2776,4590,820,8622,5214,2619,1971,35.88,1,1
7,1,385,3314,12122,5397,3329,3788,3559,3906,2146,40.2,1,1
7,1,386,24412,11940,722,1885,10199,2173,3277,713,29.2,1,1
7,1,387,3918,13322,714,1068,5089,4994,2540,1173,47.04,1,1
7,1,388,4133,28469,9893,3774,23711,5210,5707,2375,24.12,1,2
7,1,389,8519,51880,2672,2574,5075,2130,4304,1038,34.72,1,1
7,1,390,8866,9630,4259,3296,7918,2776,2248,729,35.6,1,1
7,1,391,8268,12939,2865,188,3630,1485,2697,725,40.25,1,1
7,1,392,6639,49095,3550,2848,9105,2054,2917,1236,18.01,1,1
7,1,393,3501,3940,11123,1748,20442,5876,2935,1143,15.01,1,1
7,1,394,14379,52209,7312,806,6414,4825,5567,1216,26.53,1,1
7,1,395,1882,31534,923,3594,3091,1441,1323,467,39.16,1,1
7,1,396,6662,18447,2185,820,7371,3918,749,1205,25.19,1,1
7,1,397,6245,6851,4422,5659,8870,4938,2467,865,22.78,1,1
7,1,398,10879,1791,766,1270,7760,4732,1015,890,41.99,1,1
7,1,399,7123,28163,2679,12005,6817,1780,4078,495,30.86,1,0
7,1,400,3576,32391,6217,8615,8356,5100,1775,589,61.46,1,2
7,1,401,4679,21954,5077,4548,6953,5147,1903,1436,49.48,1,1
7,1,402,69997,63545,23038,9026,26025,8062,2269,1624,19.88,1,1
7,1,403,2478,2228,16318,2879,22974,5296,2816,1681,9.09,1,1
7,1,404,497,14383,8597,9740,9174,1988,4079,1667,33.25,1,1
7,1,405,8812,7358,421,8800,6059,6082,4073,1992,15.9,1,1
7,1,406,6554,4038,5125,1345,7801,6328,2116,2021,35.81,1,1
7,1,407,7835,29493,3727,4318,2789,3913,888,1460,40.69,1,1
7,1,408,4652,7446,3529,2962,7434,7338,2733,2621,31.42,1,1
7,1,409,3249,16324,5354,3915,10127,2839,3145,1274,30.37,1,1
7,1,410,2144,45367,2741,1611,8054,7217,1466,1075,36.81,1,1
7,1,411,4231,40211,3065,2980,3460,3782,1535,1467,40.22,1,1
7,1,412,4778,22272,1034,688,5523,1803,1531,995,40.99,1,1
7,1,413,3539,20597,7577,4150,5227,3712,2836,1514,38.43,1,1
7,1,414,27115,15645,11427,5352,8851,3345,1497,1095,29.17,1,1
7,1,415,18957,8806,8975,4687,7343,3740,1091,2305,32.71,1,1
7,1,416,5358,9593,10477,2641,5575,916,1379,779,43.23,1,1
7,1,417,7978,18112,5865,3433,9447,3251,1615,1394,27.42,1,1
7,1,418,5833,17366,7659,1523,3114,3069,1832,1076,20.44,1,1
7,1,419,3335,16651,6020,11379,9818,2126,2827,975,28.68,1,1
7,1,420,6202,24452,6766,2181,22390,4580,7095,1431,28.83,1,1
7,1,421,2007,14398,3160,5205,4438,3178,1603,1525,19.33,1,2
7,1,422,12795,9299,1885,2827,9029,5553,2280,1044,40,1,1
7,1,423,2297,2114,15193,2159,18571,5210,4763,1507,13.82,1,1
7,1,424,1839,10803,13911,3737,11615,817,2459,1565,39.56,1,1
7,1,425,116909,48564,8913,6964,8262,2521,2109,1256,20.17,1,1
7,1,426,17120,8068,3045,4622,8983,2629,1684,1196,26.1,1,2
7,1,427,53530,24201,2455,4704,3644,4797,2982,1786,27.91,1,0
7,1,428,50474,100741,44230,14546,4362,8346,1533,1749,57.55,1,1
7,1,429,3299,12020,7198,3383,6922,4062,1660,1182,37.76,1,1
7,1,430,122142,63292,6389,5987,8512,1682,1777,801,23.74,1,1
7,1,431,14306,19939,6316,3750,9154,3302,1763,1427,32.18,1,1
7,1,432,25117,14988,1908,2176,8148,2485,3344,686,39.47,1,1
7,1,433,11722,9492,2905,6716,1717,1528,2623,747,20.51,1,1
7,1,434,16009,5355,1318,8992,6431,6641,3718,1612,21.2,1,1
7,1,435,11473,3769,3536,3012,7794,6548,2938,515,23.27,1,1
7,1,436,5895,23018,1613,1082,3500,2292,1269,788,35.7,1,1
7,1,437,4044,43885,3525,2735,9464,3703,2140,1040,14.42,1,1
7,1,438,5145,5626,2913,2061,8241,7224,3324,780,21.81,1,1
7,1,439,10743,13244,9627,5396,10504,3148,2361,807,22.76,1,2
7,1,440,3035,24234,5418,8756,9247,5684,3015,1113,40.54,1,1
7,1,441,12073,17538,1633,11565,3960,4351,3890,921,36.43,1,1
7,1,442,7807,15934,9367,2224,7709,9270,2119,969,33.25,1,1
7,1,443,10698,17764,4692,7194,6368,2964,1714,895,21.84,1,2
7,1,444,11901,90839,4667,28038,16617,6155,5182,3037,19.08,1,1
7,1,445,7681,151168,10758,20818,4234,2903,1897,780,17.57,1,1
7,1,446,7584,15006,9107,4636,3183,1089,665,1433,27.88,1,1
7,1,447,12659,10544,845,6295,5765,3520,5335,2370,16.91,1,1
