ParticipantId,TrialId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
20,2,32,26277,2445,1841,5354,5404,1497,1738,1140,32.54,0
20,2,33,1940,8816,2594,3754,2953,1976,988,446,43.7,0
20,2,34,15784,62600,3815,7974,14231,6991,1641,1620,24.8,0
20,2,35,312928,205422,11441,68611,28927,8347,2406,2893,33.56,0
20,2,36,73213,21112,2978,11168,7218,8474,2654,1322,28.06,0
20,2,37,34907,12333,23051,3610,5510,4274,3322,1181,27.84,0
20,2,38,41311,18289,14510,25676,6194,1888,1240,772,31.07,0
20,2,39,13384,29732,1312,10867,7492,10101,4487,1566,40.89,0
20,2,40,20678,80262,1409,4880,4220,2170,1298,1030,30.83,0
20,2,41,57317,11173,3624,15492,13163,1427,1322,841,29.02,0
20,2,42,26341,3115,4363,4064,6079,3170,8941,728,27.69,0
20,2,43,14079,142679,8773,13716,5298,6998,3838,1983,28.85,0
20,2,44,13684,14987,6216,10794,4344,2837,3749,783,5.24,0
20,2,45,12375,8209,8488,30539,6209,2226,1154,1387,30.09,0
20,2,46,2230,11480,6547,3433,3833,2767,2907,503,17.24,0
20,2,47,30083,23874,521,5266,5159,2737,1069,624,27.97,0
20,2,48,13958,17855,10514,4600,9541,2676,5857,1026,37.82,0
20,2,49,20783,4774,4407,10061,10020,3270,2805,789,26.65,0
20,2,50,22559,13020,4085,5385,5309,2465,4774,1855,26.8,0
20,2,51,59018,13807,3755,11861,11006,3319,3238,892,32.12,0
20,2,52,10742,101166,2295,10435,17980,4483,3424,1075,9.39,0
20,2,53,33368,3701,1833,6811,4464,2132,2011,769,30.65,0
20,2,54,7610,18346,2889,15438,7467,3705,3983,801,28.39,0
20,2,55,25278,13432,8353,2498,4616,2831,1453,1480,30.27,0
20,2,56,32326,7288,1927,8112,7496,5572,4110,1064,23.26,0
20,2,57,33368,3701,1833,6811,4464,2132,2011,769,30.65,0
20,2,58,15614,20114,7656,14053,4077,3103,2191,1089,26.72,0
20,2,59,20937,25820,634,3209,16869,3908,2599,1389,24.5,0
20,2,60,17111,4379,8537,3334,7325,2214,2995,1309,34.59,0
20,2,61,24677,11252,8488,15350,4939,6041,613,1625,34.21,0
20,2,62,24754,27742,1594,3100,8144,2233,1341,954,26.9,0
20,2,63,10765,11010,12131,4535,6089,2852,862,1160,29.16,0
20,2,64,14932,22488,13468,31533,4481,5584,7077,1087,32.15,0
20,2,65,19697,15533,5746,13413,3818,1823,5181,982,11.2,0
20,2,66,10158,16545,3624,26513,11857,3458,5627,2112,41.48,0
20,2,67,36547,17842,1083,3857,6776,7596,3561,1023,29.85,0
20,2,68,11626,65299,16025,6483,3265,5684,1996,1679,12.51,0
20,2,69,36179,5701,4379,12192,4021,2953,945,1128,33.69,0
20,2,70,14091,7360,1251,14268,5038,8907,1760,1308,43.43,0
20,2,71,16341,41521,2940,19402,9832,4170,1159,1751,38.54,0
20,2,72,9496,21712,1948,13864,8598,3167,3965,1154,27.53,0
20,2,73,6377,14976,126,17282,4948,6378,2383,762,17.27,0
20,2,74,224027,30366,6139,4480,12905,4427,4596,1498,30.17,0
20,2,75,13980,22306,3553,10079,4523,3604,2667,828,25.55,0
20,2,76,22826,31460,1400,5595,6609,2326,8113,969,24.8,0
20,2,77,22037,6803,512,2093,13839,2823,7370,732,27.14,0
20,2,78,15882,13494,8312,6945,3017,7995,2477,715,45.11,0
20,2,79,32267,15580,9991,3212,7046,2228,3256,2255,21.52,0
20,2,80,14984,34012,6200,7456,5286,7409,1694,609,20.78,0
20,2,81,61968,7373,1212,7601,6434,1338,4023,1162,30.23,0
20,2,82,27525,9776,2588,11017,4650,4970,3068,1918,33.15,0
20,2,83,2655,11234,4427,1091,8476,4200,3312,1835,45.04,0
20,2,84,26104,42889,8770,6616,8424,8308,3696,1017,17.85,0
20,2,85,28554,17347,1947,3127,2284,3416,6689,1681,30.36,0
20,2,86,7232,6258,1010,20311,8141,7663,3048,645,33.89,0
20,2,87,5593,87514,1953,13078,16800,7132,2965,1402,11.2,0
20,2,88,21013,12250,2771,10425,3853,5751,2046,1204,27.4,0
20,2,89,37170,4309,10480,6412,10592,3107,2211,882,29.38,0
20,1,1,524,25075,3893,5200,4364,5683,3062,853,28.11,1
20,1,2,34491,22965,4451,3880,3143,5612,2887,1641,20.71,1
20,1,3,4744,25239,5663,7227,9308,9915,1385,1125,40.22,1
20,1,4,5774,2553,4832,1816,3969,5641,3433,946,25.33,1
20,1,5,3543,30314,12618,2020,4998,3722,2254,683,16.31,1
20,1,6,9556,6539,3059,7100,6011,5288,5208,1426,13.16,1
20,1,7,15281,16056,10891,8064,4602,8047,2716,493,22.54,1
20,1,8,14624,3925,1255,2372,4976,4606,1458,813,35.18,1
20,1,9,115355,53339,10057,6813,6743,2273,1860,1271,22.52,1
20,1,10,11352,4855,580,7935,6296,3625,4112,1443,16.15,1
20,1,11,3215,5581,3853,2390,6734,5760,2203,2257,33.89,1
20,1,12,3850,8131,3580,6115,6120,6544,2190,777,31.81,1
20,1,13,4167,10858,8956,1509,4125,1834,1098,868,47.81,1
20,1,14,5620,10387,2679,1586,7121,4393,3207,962,32.62,1
20,1,15,8096,11320,6874,6297,9118,3055,2578,858,20.98,1
20,1,16,24092,14307,1448,1155,6892,2981,3187,764,25.1,1
20,1,17,48686,34111,13189,6962,20286,14483,10191,3032,66.38,1
20,1,18,109080,51085,9605,6178,7743,3015,2226,1151,20.45,1
20,1,19,3395,3003,4702,3329,5410,2457,1999,1201,23.23,1
20,1,20,5521,53363,2546,1454,6395,2271,2284,2008,40.55,1
20,1,21,3275,9250,4513,10826,8008,2248,4187,986,25.74,1
20,1,22,956,20645,5212,4041,4227,6973,3553,1065,25.76,1
20,1,23,10371,11923,4464,4432,5001,3946,1986,1170,44.39,1
20,1,24,6769,3797,2663,2980,3709,6172,3270,875,28.43,1
20,1,25,7806,4881,9235,1373,7239,5607,2384,3544,31.76,1
20,1,26,6286,6484,4572,3274,2547,4590,2072,961,30.64,1
20,1,27,5275,13169,4454,7144,11082,8714,1773,1066,43.34,1
20,1,28,9397,1402,15931,4542,4365,4986,3672,1690,27.96,1
20,1,29,16467,50069,8973,1602,11035,4253,4495,1106,22.18,1
20,1,30,7462,7587,5512,667,3609,172,1753,1087,26.65,1
20,1,31,304349,42026,8193,6531,2792,8294,7114,2116,22.44,1
20,1,32,3812,36714,3490,1043,9401,3305,1728,1606,15.06,1
20,1,33,13417,5200,3899,3325,2750,3280,2147,1357,31.89,1
20,1,34,10995,761,3127,2424,6958,6113,1913,1163,29.82,1
20,1,35,15567,26532,2886,3694,4608,4302,4124,859,21.1,1
20,1,36,6373,4680,4824,3296,13671,2129,1412,1091,27.18,1
20,1,37,5278,4155,4452,1661,13942,3182,1580,1530,22.18,1
20,1,38,9952,8772,12267,8893,4879,3339,3255,1567,28.66,1
20,1,39,63726,93383,38390,18334,8736,9744,1661,1295,54.53,1
20,1,40,2648,17664,3521,5666,11533,4229,2645,595,39.86,1
20,1,41,19420,19545,2802,2307,7394,1611,2782,635,34.56,1
20,1,42,10745,31835,4556,3698,6673,3078,5348,1060,20.54,1
20,1,43,3872,49755,5184,7161,7106,3088,4063,1063,35.37,1
20,1,44,12564,21978,6306,3188,9725,2615,1271,1204,33.95,1
20,1,45,23938,12242,5119,3332,7948,4772,1708,968,41.23,1
20,1,46,22149,28098,3471,19142,7704,6032,6496,1673,23.41,1
20,1,47,9501,20419,3737,2661,11998,2485,3506,1235,49.11,1
20,1,48,2830,16486,10910,2422,6269,1150,2721,1331,30.68,1
20,1,49,9055,21123,2302,3713,5445,2739,806,1091,31.24,1
20,1,50,1665,16855,5264,3123,5141,2055,2069,1682,40.27,1
20,1,51,34972,9812,4531,10897,8619,1958,2750,1358,10.89,1
20,1,52,4727,5326,8962,1645,8070,4423,2408,3292,23.8,1
20,1,53,15804,15394,2331,8305,7629,4182,2344,1127,42.09,1
20,1,54,9082,16889,5749,1127,4793,1443,2745,632,44.64,1
20,1,55,12627,2450,6697,4286,5570,3562,1793,1093,42.76,1
20,1,56,6951,17155,6525,2542,5664,5000,3598,941,31.76,1
20,1,57,21430,37046,10338,2359,8735,4645,1755,564,37.01,1
20,1,58,12953,13868,6154,6737,9465,2453,5826,2074,52.8,1
20,1,59,311,20704,8923,3050,15837,5886,2104,1200,20.26,1
20,1,60,2409,15524,5521,2925,3832,2763,3118,2150,36.97,1
20,1,61,5863,29850,6982,1914,26899,5294,5858,1104,26.67,1
20,1,62,8735,11184,4689,3154,4578,4691,3062,1436,10.78,1
20,1,63,5389,10712,3605,3537,4813,3133,4687,2036,26.16,1
20,1,64,4064,17135,5812,5688,6274,5541,1313,1306,25.72,1
20,1,65,1338,13646,6296,5226,2280,4694,1335,805,32.45,1
20,1,66,2350,9179,5774,855,10419,4197,1615,1527,30.55,1
20,1,67,6040,8009,806,3583,11200,3379,4119,895,31.45,1
20,1,68,13559,13838,1028,9351,5080,4702,5148,1275,34.6,1
20,1,69,6100,8531,5429,5623,11804,5850,2738,822,36.81,1
20,1,70,1539,2223,1764,4722,808,2612,1627,1771,30.14,1
20,1,71,305703,28738,9739,6633,4501,6803,6353,2499,24.47,1
20,1,72,13380,79202,5451,22230,10971,6429,2253,954,37.31,1
20,1,73,7332,3298,18407,4569,3591,3872,3351,1089,27.57,1
20,1,74,5919,1950,18988,4197,4139,4669,3683,1280,28.28,1
20,1,75,5976,10509,5671,2474,6810,3834,8444,1056,50.56,1
20,2,1,2494,2503,12658,2369,20779,4293,2808,1366,14.1,1
20,2,2,4936,20150,5129,7319,9163,8643,1933,863,41.23,1
20,2,3,11892,8739,3132,1151,2111,2042,1713,1209,12.47,1
20,2,4,4481,6773,2264,4247,7405,5306,3679,1170,26.69,1
20,2,5,7852,9599,6297,7612,7085,4771,2504,547,18.22,1
20,2,6,35249,25486,4221,5205,6408,5652,3369,1099,21.14,1
20,2,7,9618,2247,16142,4745,3733,5752,4032,1471,25.27,1
20,2,8,6848,12375,12815,9756,8649,2814,4157,1477,25.95,1
20,2,9,12874,17079,3259,13525,4862,5591,1239,1553,26.2,1
20,2,10,5360,8970,3424,2548,4110,5947,1168,1200,20.81,1
20,2,11,5294,16091,3410,2310,6392,3669,4488,1702,11.04,1
20,2,12,2093,5729,6404,5219,6242,3800,8237,578,29.78,1
20,2,13,3145,11897,7510,10257,13371,3341,2491,817,38.81,1
20,2,14,2921,2791,10159,1165,7767,4367,3148,2908,26.22,1
20,2,15,14496,10044,858,3222,8910,6004,1790,1200,43.96,1
20,2,16,956,20645,5212,4041,4227,6973,3553,1065,25.76,1
20,2,17,2350,9179,5774,855,10419,4197,1615,1527,30.55,1
20,2,18,25595,12057,11327,5830,12277,3362,1398,854,25.7,1
20,2,19,2023,12409,2938,1903,10872,2931,3432,1092,20.53,1
20,2,20,16795,18624,4906,8863,7660,1585,2215,1316,42.52,1
20,2,21,31223,8878,11302,6150,9678,4057,1612,1167,28.1,1
20,2,22,10729,13546,4167,711,4781,3213,2704,1386,34.48,1
20,2,23,5658,12722,2163,477,5277,3572,2462,1153,26.93,1
20,2,24,53574,43431,12156,7368,18852,16613,8073,2782,62.46,1
20,2,25,322524,36835,8877,5508,4402,6719,5966,2788,21.44,1
20,2,26,3003,5717,358,4085,7966,3949,1289,457,31.71,1
20,2,27,29989,26901,4864,22484,11345,8690,8717,1373,26.87,1
20,2,28,821,17992,2959,2098,9297,1105,3051,1583,27.21,1
20,2,29,35790,40858,21773,13341,6362,4293,1987,613,26.14,1
20,2,30,1445,10807,4374,8723,5139,3595,1975,1545,24.97,1
20,2,31,9519,6762,3137,2533,4381,4196,1691,1130,32.14,1
20,2,32,10763,66166,4154,20238,10452,5726,2601,1618,36.91,1
20,2,33,2731,2978,15532,3101,21797,4782,3413,1340,10.14,1
20,2,34,3785,2379,456,3079,6693,2424,1734,1249,31.91,1
20,2,35,8230,17829,5245,5763,13067,5101,1760,2449,14.59,1
20,2,36,2392,5147,1417,4176,2324,3085,1052,2931,21.12,1
20,2,37,10522,10629,10599,9264,7662,3271,3883,1402,19.81,1
20,2,38,7395,75463,4371,20523,10713,7505,2873,1069,41.22,1
20,2,39,4120,5967,3950,2665,7290,4897,3347,1367,34.88,1
20,2,40,23857,11983,754,2388,9113,2422,3026,858,38.02,1
20,2,41,12300,15970,5202,4855,10038,3536,3194,1518,25.67,1
20,2,42,10101,8005,3711,3036,4758,3744,1909,940,50.8,1
20,2,43,3329,18841,17946,3017,7141,6917,1751,643,40.57,1
20,2,44,22909,7033,3393,6017,8440,3357,2318,1044,27.19,1
20,2,45,15087,9468,9001,4328,11021,4379,1446,2958,30.02,1
20,2,46,21126,11324,4635,5187,7389,1907,2935,1697,24.44,1
20,2,47,2181,23913,469,4903,3013,2310,1100,857,29.63,1
20,2,48,22957,18899,899,2562,12051,2726,3740,743,38.38,1
20,2,49,10803,11170,1514,3355,9574,4086,2960,1333,45.33,1
20,2,50,7704,25546,4186,5255,8148,4423,3726,1272,24.16,1
20,2,51,10737,24504,3007,11115,3960,4916,3189,1369,32.38,1
20,2,52,85084,62069,6184,3862,3290,1420,3214,669,52.75,1
20,2,53,481,12514,822,4226,4045,3412,1405,1297,37.54,1
20,2,54,5665,25100,22015,3843,7085,6528,2004,775,42.94,1
20,2,55,28724,12711,2170,1957,9059,2631,3718,1109,28.04,1
20,2,56,6151,9597,7629,4249,8842,3335,2616,547,15.7,1
20,2,57,26684,26319,1031,6580,8529,3783,5554,1372,33.97,1
20,2,58,6951,17155,6525,2542,5664,5000,3598,941,31.76,1
20,2,59,5042,5472,3521,2416,7358,1831,1872,694,32.7,1
20,2,60,7462,7587,5512,667,3609,172,1753,1087,26.65,1
20,2,61,9070,12982,4480,1648,5488,1344,1816,1231,13.23,1
20,2,62,3393,6011,1188,4986,327,3798,1306,2588,32.04,1
20,2,63,3664,20439,3005,2701,2799,4524,2052,733,23.96,1
20,2,64,2417,19192,3298,6524,9843,6564,4117,597,39.65,1
20,2,65,10131,10992,1261,1057,5828,4231,2748,1398,20.5,1
20,2,66,18549,10276,2766,404,6864,2944,2105,647,35.65,1
20,2,67,2476,39802,4228,2055,7769,7978,2006,1072,43.03,1
20,2,68,4314,13355,5343,1588,6733,1637,1711,1054,58.77,1
20,2,69,4653,22908,1875,3361,5840,2140,1510,615,28.5,1
20,2,70,2939,16470,13567,4741,7793,924,2239,1351,30.53,1
20,2,71,4153,7492,4392,5213,12608,2781,1190,646,35.92,1
20,2,72,55530,50849,14245,5811,23822,15538,9165,3544,72.35,1
20,2,73,8601,7712,2989,1346,1917,1335,1385,1113,25.07,1
20,2,74,9166,9647,3956,7499,12007,2072,2238,1154,18.49,1
20,2,75,6286,6484,4572,3274,2547,4590,2072,961,30.64,1
20,1,1,14114,5641,2356,3696,2897,7452,1342,2302,36.18,2
20,1,2,6287,87022,10881,2495,5916,1974,1314,2124,31.63,2
20,1,3,15971,32600,2649,4332,9948,5964,3923,708,33.29,2
20,1,4,3189,22808,5327,840,6200,7129,4635,1273,20.88,2
20,1,5,54944,36358,3432,9275,5542,4136,1836,1701,41.53,2
20,1,6,6826,15328,4625,4642,8280,5771,1225,1417,32,2
20,1,7,1500,6765,5869,2340,6419,7104,1730,2289,32.84,2
20,1,8,1289,14519,5050,3054,7337,4030,2175,2385,15.9,2
20,1,9,4677,13617,3927,4901,6125,4174,1824,1806,40.82,2
20,1,10,3770,22144,1720,5357,5371,5568,1267,1465,31.13,2
20,1,11,4825,19428,6310,13118,7486,4848,629,635,47.26,2
20,1,12,2722,10183,4401,757,1477,6159,1967,1988,24.35,2
20,1,13,9825,3053,3293,4078,4283,8792,6957,690,32.1,2
20,1,14,15909,9438,1655,5899,6112,2883,2277,726,40.28,2
20,1,15,3189,20833,1515,3867,11969,4781,1284,1640,41.27,2
20,1,16,17799,16316,2813,11304,4976,3307,1102,1617,17.61,2
20,1,17,4605,7875,577,3255,1472,7321,7043,901,43.24,2
20,1,18,62236,55974,23506,4103,4886,3245,1779,611,23.34,2
20,1,19,3437,35720,1819,3340,6802,2607,1782,1786,48.89,2
20,1,20,21503,5953,12051,4801,6042,2550,2373,1344,28.94,2
20,1,21,14016,32879,9817,6962,12923,3481,2737,1494,24.59,2
20,1,22,29526,8114,10128,9148,4196,1787,2656,916,31.79,2
20,1,23,10374,25735,4989,5878,6468,1093,1705,1048,38.09,2
20,1,24,18291,27859,3733,5190,8466,1842,2058,1205,24.16,2
20,1,25,14873,8746,2785,870,3375,6584,794,852,78.2,2
20,1,26,5445,12220,3862,2902,4871,5736,2736,1152,29.44,2
20,1,27,2037,29154,2107,4403,15627,7040,711,1497,43.95,2
20,1,28,4192,3040,2619,6525,8531,4252,2430,1197,38.14,2
20,1,29,10227,45472,5920,7304,7227,1659,1183,1372,32.58,2
20,1,30,30189,6474,10191,6616,11537,2782,2569,1210,32.14,2
20,1,31,29672,2152,12726,8221,13367,3243,2512,1320,27.03,2
20,1,32,9340,6486,3005,33,6717,2431,2525,1297,41.81,2
20,1,33,57652,36163,8353,23245,7817,5683,3126,1023,24.31,2
20,1,34,4864,14437,3684,4466,5712,5065,2807,1551,4.48,2
20,1,35,1367,11009,4418,3495,10210,6833,1446,680,26.71,2
20,1,36,28736,8187,3163,2563,4075,1779,2474,905,18.2,2
20,1,37,27899,97175,8131,8426,14954,1384,709,1491,31.99,2
20,1,38,21977,11435,5562,4276,13065,6511,6106,1062,25.61,2
20,1,39,8631,6930,3152,6112,8484,3148,4564,419,10.97,2
20,1,40,1204,17180,6418,6006,8213,4328,2889,509,40.04,2
20,1,41,16816,8516,1919,3820,3421,1256,2091,933,22.19,2
20,1,42,22346,16570,6189,2558,6335,2354,1492,1124,23.87,2
20,1,43,8221,7764,3113,3578,7364,3637,3037,1164,21.05,2
20,1,44,3188,13807,4195,663,9445,5507,4372,864,18.47,2
20,1,45,32912,4565,10479,6246,12529,2390,1998,989,30.02,2
20,1,46,4110,18079,6137,4765,10668,4715,798,1303,21.64,2
20,1,47,15230,11619,3815,11129,18161,2242,1196,681,13.32,2
20,1,48,23660,68651,2077,2441,9075,3347,1690,2016,36.65,2
20,1,49,8237,24581,900,4389,3826,6155,1594,4609,18.03,2
20,1,50,17226,38201,6511,7057,5890,5866,4007,458,46.05,2
20,1,51,11274,19009,453,5193,7715,6324,2998,2303,41.56,2
20,1,52,10331,6332,5834,6714,4027,1686,1155,1471,29.65,2
20,1,53,2388,21219,17498,1558,6465,1742,2376,1137,20.09,2
20,1,54,2333,26334,1550,3287,13364,5104,887,1701,44.35,2
20,1,55,25103,20850,5117,6242,7202,2939,1345,753,16,2
20,1,56,14745,7968,10104,2824,6983,2977,1434,1153,16.74,2
20,1,57,22750,83355,6246,6637,12147,1740,450,1761,26.95,2
20,1,58,4939,10969,5971,2881,2886,2660,2085,2699,16.32,2
20,1,59,18222,20140,3714,794,8069,5680,1708,775,35.43,2
20,1,60,5046,32041,6417,4179,5764,2703,3727,1069,28.29,2
20,1,61,24706,27107,1189,14007,12074,4201,3559,2104,23.58,2
20,1,62,14421,11332,5400,3144,7246,3254,1211,1021,26.47,2
20,1,63,2167,12977,6025,5795,12375,5841,6390,1345,34.36,2
20,1,64,49839,84542,30181,11729,6935,2338,1455,1253,46.75,2
20,1,65,2576,12534,5704,1464,10901,4043,2476,1961,18.44,2
20,1,66,20500,7754,9166,4345,6335,2084,3632,840,34.72,2
20,1,67,8545,540,3199,5615,7899,3504,3280,1232,24.43,2
20,1,68,22158,19365,5676,3427,5359,1534,2319,618,38.35,2
20,1,69,6425,19368,7599,3568,2514,2467,2950,2823,11.23,2
20,1,70,1043,11822,1030,8220,7037,1084,6136,661,24.74,2
20,1,71,13006,5705,1946,506,5337,3387,3817,496,25.13,2
20,1,72,3836,5426,1722,1247,4042,2986,2729,1561,26.54,2
20,1,73,4938,10404,16394,5706,11296,4654,817,2225,14.87,2
20,1,74,1159,10519,2504,3161,5052,5127,4326,1994,12.91,2
20,1,75,10785,8255,5407,5698,1146,2873,1331,528,24.35,2
20,1,76,15106,5330,7903,4999,2832,2094,1903,194,23.34,2
20,1,77,7877,6500,11333,3146,11224,2331,5024,464,22.65,2
20,1,78,3783,237,923,6150,6047,2014,2511,1098,27.86,2
20,1,79,13730,38010,4170,1997,1359,5147,4357,1037,21.2,2
20,1,80,15545,7183,3510,1697,3581,7680,1314,678,77.01,2
20,1,81,2293,26025,3182,3248,22834,8107,2171,1312,14.78,2
20,1,82,5099,27797,4019,3273,20195,5837,2462,1335,12.66,2
20,1,83,13017,15269,8611,988,5971,3710,2226,1378,33.15,2
20,1,84,15604,8420,7411,9132,7904,932,4046,961,24.49,2
20,1,85,2176,16594,7175,10412,5551,4438,1385,712,43.85,2
20,1,86,18738,17721,8872,5924,7469,2822,2661,1490,29.94,2
20,1,87,20779,18340,5710,4808,10150,4162,2354,2235,19.64,2
20,1,88,3317,30773,228,6415,7308,3328,3063,874,26.17,2
20,1,89,2439,5284,1885,2270,13291,2206,1621,1347,11.04,2
20,1,90,16935,19368,4855,4985,7629,1639,2418,637,37.86,2
20,1,91,8311,15084,3045,6506,7545,4840,1799,997,21.53,2
20,1,92,35294,23923,24311,5482,7680,8190,1199,1256,21.66,2
20,2,1,10572,17252,3181,761,7811,4750,2196,1786,32.42,2
20,2,2,4219,24969,5522,2338,19367,6515,2173,1201,18.05,2
20,2,3,101574,34311,5208,7619,6480,2357,3466,871,36.7,2
20,2,4,2583,2083,1173,5436,3666,3076,1849,1107,43.95,2
20,2,5,8442,31581,1996,8639,12047,6761,3433,471,26.67,2
20,2,6,14752,24484,4820,1087,5381,4623,1831,1413,32.51,2
20,2,7,25095,12070,7815,4886,4051,2597,2248,1179,32.72,2
20,2,8,9911,16391,4860,14816,3090,3776,2027,1346,24.79,2
20,2,9,18411,29186,1641,3819,6355,4660,3590,1455,28.29,2
20,2,10,8615,110994,6149,10109,9810,2692,2037,1469,29.33,2
20,2,11,24859,39012,9355,2668,7487,3889,763,685,47.01,2
20,2,12,22662,14492,3952,2202,6558,3169,1367,1412,27.67,2
20,2,13,13217,19520,4319,10728,9424,1226,1683,1068,12.02,2
20,2,14,8085,26030,11988,9800,12396,3690,3024,584,12.22,2
20,2,15,33216,14998,7273,7540,3895,3284,2640,1685,30.7,2
20,2,16,17508,29859,2101,2304,8778,4138,3875,1125,19.79,2
20,2,17,29008,17406,11528,3765,16624,3368,3758,867,17.86,2
20,2,18,2380,15570,752,11534,3098,1395,5029,768,27.87,2
20,2,19,8221,7764,3113,3578,7364,3637,3037,1164,21.05,2
20,2,20,12781,29619,3340,2929,6931,4801,2547,1008,35.08,2
20,2,21,2035,35434,2354,4301,5064,1876,2490,1702,45.13,2
20,2,22,6198,24169,4346,1971,2872,1317,7862,2004,29.36,2
20,2,23,18955,3019,7280,1331,13131,2571,1906,897,35.44,2
20,2,24,19553,7801,845,3908,4673,3282,2758,899,25.26,2
20,2,25,12334,13132,7657,7477,7034,5002,1201,1939,30.51,2
20,2,26,4635,27076,9303,1691,5317,3051,2696,957,28.02,2
20,2,27,4769,17165,9703,12157,9000,1585,2618,2935,19.79,2
20,2,28,15767,11256,3701,6360,7595,6278,1686,1856,12.47,2
20,2,29,1970,3604,4666,6475,7993,2786,2972,1763,17.7,2
20,2,30,4338,11317,4096,5533,8536,3407,2602,807,30.21,2
20,2,31,6463,11307,2611,3647,3056,4428,1331,755,15.15,2
20,2,32,16150,9901,10000,7330,6453,1539,6768,857,39.25,2
20,2,33,4555,16833,5676,614,10272,9627,4997,1072,14.28,2
20,2,34,6660,17188,7990,13341,6133,4018,2103,486,47.01,2
20,2,35,3840,13602,15167,6305,4229,6072,2972,1171,5.33,2
20,2,36,48440,90782,30691,9297,9029,1633,1817,1978,42.25,2
20,2,37,9407,16675,5330,6117,7764,3688,3106,1580,24.18,2
20,2,38,15930,11412,4779,15290,4415,3853,2583,1430,26.67,2
20,2,39,3391,18151,9001,11000,5808,6351,1754,528,43.86,2
20,2,40,6776,4914,2920,6153,9108,3856,3638,826,29.02,2
20,2,41,10915,38084,3460,3013,11191,4176,2854,1592,20.02,2
20,2,42,4482,15803,6947,2329,10826,4409,2393,1828,21.13,2
20,2,43,22207,30496,1022,17626,14007,4970,3503,1411,23.71,2
20,2,44,2857,33849,3805,7162,5557,3994,3208,1291,27.93,2
20,2,45,57803,57431,26193,3782,5177,5022,787,1102,25.6,2
20,2,46,10019,11210,6137,579,4614,4835,3505,577,23.55,2
20,2,47,6020,11713,3381,1972,1564,4272,2270,1331,11.36,2
20,2,48,8138,17969,3274,3310,2629,1472,9150,1256,28.33,2
20,2,49,17279,27563,2311,3615,5073,2279,4008,1970,19.18,2
20,2,50,4601,6088,747,2579,7148,6622,2404,2043,20.87,2
20,2,51,25978,62418,1004,3127,12218,4534,1488,1711,37.24,2
20,2,52,12128,50289,5778,6366,3797,1066,2040,1257,33.41,2
20,2,53,10940,14105,3583,4000,3843,2196,3819,668,12.72,2
20,2,54,12589,153176,15109,3568,6336,1838,2374,2455,29.77,2
20,2,55,15453,8321,8548,11645,7676,709,5316,972,24.65,2
20,2,56,34261,10636,6292,6803,3227,3725,3224,1220,30.09,2
20,2,57,5787,5680,4478,1564,2904,6584,2495,1602,17.32,2
20,2,58,27219,22162,5296,14301,9243,3487,3238,568,37.07,2
20,2,59,37211,93475,7363,5774,12605,1843,1066,1691,34.84,2
20,2,60,11691,33764,5950,7790,5553,7745,4629,757,38.36,2
20,2,61,25095,12070,7815,4886,4051,2597,2248,1179,32.72,2
20,2,62,5813,1003,9492,2762,3733,1604,1866,986,29.22,2
20,2,63,3314,6404,2459,5634,2611,5439,6655,810,40.83,2
20,2,64,10641,4643,3325,4715,8991,2686,3686,1000,24.94,2
20,2,65,8212,25954,3460,1553,3742,2761,5253,1145,31.01,2
20,2,66,12298,3445,8419,3532,10304,1882,2412,1351,25.12,2
20,2,67,2262,25403,1174,4106,5665,3162,1930,1883,42.95,2
20,2,68,7164,9676,238,279,2660,2004,4214,452,19.96,2
20,2,69,3868,26663,9148,9753,11728,2222,1260,2544,22.57,2
20,2,70,51800,54425,22948,20192,14874,10169,3968,1320,31.05,2
20,2,71,16621,1399,1608,3881,13342,4299,4027,906,75.96,2
20,2,72,5955,7465,433,929,4117,2433,3755,1018,15.34,2
20,2,73,2815,12474,8329,856,3353,4199,1775,1835,24.81,2
20,2,74,5723,7530,470,5117,8149,1926,5943,283,11.21,2
20,2,75,16354,22470,2649,4392,4594,4303,1667,1634,39.48,2
20,2,76,1927,15126,3561,867,2609,3091,3713,2010,19.64,2
20,2,77,4110,18079,6137,4765,10668,4715,798,1303,21.64,2
20,2,78,5454,11498,4131,13704,3865,3753,2868,1191,23.5,2
20,2,79,3599,10735,3225,7789,3386,1730,1461,514,25.15,2
20,2,80,11814,10226,5024,5593,4154,1545,2276,1807,23.95,2
20,2,81,25833,24765,14410,6690,5164,3097,4043,927,37.9,2
20,2,82,23028,34521,637,17608,18177,4235,4240,1673,19.7,2
20,2,83,49721,8496,15745,9403,4058,2057,4850,871,12.76,2
20,2,84,5238,27950,1991,5230,5407,6931,2037,5108,19.48,2
